image_id,PredictionString
4dcaf539b6497ad02f2734e1b78c9678,3 0.49923941493034363 916.0 999.0 1895.0 1273.0 11 0.48659467697143555 965.0 217.0 1199.0 282.0 0 0.4091795 1208.0 623.0 1395.0 948.0 0 0.348930299282074 1212.0 524.0 1427.0 706.0 
6547bec43838410978ebabe333495e7a,3 0.4997052550315857 844.0 1509.0 1996.0 1851.0 0 0.4371570348739624 1066.0 884.0 1321.0 1152.0 10 0.4186117649078369 1500.0 1533.0 1695.0 1982.0 7 0.17333516478538513 1491.0 1503.0 1754.0 1846.0 5 0.03644615039229393 137.0 839.0 781.0 1831.0 11 0.03248600661754608 1518.0 1521.0 1695.0 1912.0 
6f85d2a7982a02cea67abf229e402404,0 0.5447505116462708 1359.0 1013.0 1615.0 1276.0 3 0.1722618043422699 822.0 1894.0 1825.0 2302.0 
1cd859e3b7a6ea36735fa06b03fcbdd7,3 0.47203710675239563 383.0 1353.0 1278.0 1688.0 0 0.4339646100997925 816.0 706.0 1022.0 983.0 7 0.1468239426612854 24.0 1247.0 265.0 1534.0 9 0.061909403651952744 49.0 1252.0 307.0 1543.0 
1782aa7185480390105391366e207a8d,6 0.03827188163995743 1280.0 998.0 1416.0 1318.0 
cb1dc2b59f78abe4d2689f261d8e238c,0 0.49909624457359314 842.0 760.0 1107.0 1087.0 3 0.49370628595352173 445.0 1530.0 1510.0 1912.0 
53f6b9d988c8195673ea55343c046187,3 0.213669091463089 787.0 1574.0 1655.0 1947.0 12 0.10185514390468597 549.0 310.0 1140.0 1664.0 9 0.033441949635744095 1093.0 1630.0 1757.0 2021.0 
32d6ac0696adc1f9c50d689a97925cf2,0 0.4992222487926483 1189.0 751.0 1494.0 1123.0 3 0.25185999274253845 817.0 1385.0 1938.0 1766.0 5 0.030940575525164604 1414.0 1055.0 2048.0 1789.0 
c7eadfded6a0724176ec35a2efb1d072,7 0.22473442554473877 1024.0 1124.0 1291.0 1677.0 6 0.08427002280950546 966.0 1161.0 1292.0 1671.0 9 0.03141028806567192 1373.0 1130.0 1592.0 1338.0 
342ac977b5591f53b37f9fcce27bfa2c,7 0.5732007622718811 280.0 505.0 720.0 1044.0 0 0.4998979866504669 898.0 791.0 1292.0 1181.0 3 0.4998356103897095 582.0 1383.0 1864.0 2082.0 3 0.2668455 980.0 1028.0 2336.0 1674.0 6 0.17596733570098877 305.0 421.0 887.0 1116.0 4 0.11612752825021744 1042.0 1184.0 1669.0 2042.0 7 0.10973656177520752 1980.0 614.0 2336.0 1219.0 6 0.09456568211317062 1999.0 625.0 2336.0 1298.0 5 0.08287707716226578 1984.0 607.0 2336.0 1309.0 8 0.05605246126651764 1205.0 640.0 1416.0 946.0 7 0.038930222392082214 1250.0 478.0 1565.0 987.0 4 0.03483453765511513 344.0 545.0 860.0 1027.0 5 0.033191826194524765 1242.0 475.0 1575.0 969.0 9 0.030153200030326843 1275.0 389.0 1588.0 1057.0 
615be21de05d7049ddb1652520d7f528,3 0.4998544752597809 552.0 1333.0 1615.0 1603.0 0 0.4994077682495117 851.0 568.0 1110.0 804.0 11 0.4659276008605957 1341.0 213.0 1694.0 330.0 11 0.17330491542816162 2053.0 454.0 2151.0 602.0 5 0.139423206448555 11.0 476.0 589.0 1625.0 7 0.05434979498386383 2046.0 462.0 2162.0 591.0 2 0.036526888608932495 851.0 583.0 1052.0 735.0 9 0.03429867699742317 2019.0 442.0 2147.0 597.0 
c9737f66509cc55924c6ffee7445c006,0 0.4747737944126129 1006.0 803.0 1211.0 1003.0 3 0.39990031719207764 662.0 1444.0 1411.0 1730.0 7 0.05063069611787796 267.0 1267.0 538.0 1562.0 8 0.03737708553671837 275.0 1267.0 545.0 1557.0 
8db986c7dad6ac1f5b3bcbf23b358d63,0 0.460052490234375 1047.0 930.0 1271.0 1166.0 3 0.11054706573486328 530.0 1921.0 1560.0 2346.0 8 0.04577074944972992 1564.0 1176.0 1641.0 1271.0 
603f46ee0064be1ad82c131af4f5c5df,9 0.0721026211977005 1587.0 388.0 1733.0 686.0 3 0.05798986926674843 339.0 1137.0 1166.0 1486.0 2 0.029776226729154587 124.0 661.0 302.0 806.0 
fcac5aea85139181c71e7e21ed9f2029,12 0.052274491637945175 47.0 350.0 804.0 2569.0 
5be05d9818c57db3635e33dca8315507,9 0.05721984803676605 1684.0 1139.0 1853.0 1501.0 9 0.03202592581510544 150.0 1148.0 316.0 1604.0 
e82d33dfd04d95c61d8d133dcbf29691,3 0.8097788691520691 647.0 1363.0 1895.0 1970.0 0 0.49763646721839905 993.0 698.0 1282.0 1027.0 0 0.1540525 1041.0 571.0 1735.0 1096.0 10 0.0935971811413765 1296.0 1818.0 1507.0 2088.0 9 0.08491834998130798 1291.0 1825.0 1517.0 2104.0 11 0.06284143775701523 1306.0 1833.0 1500.0 2094.0 2 0.05706895515322685 1008.0 704.0 1284.0 969.0 5 0.030557647347450256 1112.0 1623.0 1484.0 2066.0 7 0.028470158576965332 1252.0 1586.0 1566.0 2084.0 5 0.02706693485379219 220.0 858.0 685.0 1246.0 
e713fe6ed28f23aed83f54c56ff30189,3 0.49115437269210815 504.0 1180.0 1248.0 1530.0 9 0.2135269045829773 86.0 1073.0 407.0 1592.0 9 0.13104379177093506 629.0 503.0 895.0 866.0 12 0.033319808542728424 678.0 435.0 1058.0 672.0 
50ab3d3a339eaeeb929368cb63599ea7,0 0.49995511770248413 1093.0 727.0 1339.0 1013.0 3 0.493348091840744 600.0 1470.0 1724.0 1902.0 8 0.16201727092266083 257.0 1143.0 389.0 1250.0 9 0.08231180161237717 34.0 1391.0 384.0 1890.0 7 0.03652375191450119 7.0 1425.0 363.0 1839.0 10 0.03252768516540527 1139.0 1387.0 1370.0 1879.0 
cf573857242379aa3223fcb9f342133f,0 0.48784273862838745 1062.0 882.0 1297.0 1252.0 5 0.4153952896595001 1340.0 726.0 2019.0 2148.0 3 0.28307095170021057 484.0 1860.0 1758.0 2288.0 
714003ac5b8363ff20f6b187ce55ae9e,13 0.4106445 214.0 1407.0 763.0 1579.0 1 0.317383 1994.0 1487.0 2420.0 1806.0 0 0.21258755028247833 982.0 683.0 1261.0 1010.0 11 0.16300064325332642 1728.0 321.0 2010.0 422.0 9 0.0924500897526741 853.0 315.0 1117.0 987.0 3 0.08517859131097794 639.0 1457.0 1682.0 1864.0 
f245dd1ae0f1919c98f3cc4e2c8765c3,3 0.46803635358810425 618.0 1060.0 1810.0 1657.0 11 0.4448947608470917 603.0 57.0 1139.0 298.0 0 0.4367675 1578.0 282.0 1977.0 645.0 7 0.322754 683.0 14.0 1206.0 252.0 5 0.269287 1767.0 184.0 2336.0 1459.0 6 0.2105715 1782.0 184.0 2336.0 1459.0 1 0.09156663715839386 550.0 95.0 1072.0 345.0 10 0.042592696845531464 1155.0 1038.0 1808.0 1869.0 
b8a064a85a04c00695de94136bd58955,0 0.4999985694885254 1072.0 778.0 1381.0 1236.0 3 0.4877893924713135 604.0 1738.0 1669.0 2110.0 11 0.41276997327804565 1129.0 264.0 1221.0 313.0 11 0.3706473112106323 1663.0 268.0 1946.0 342.0 5 0.3600800931453705 40.0 1099.0 660.0 2114.0 9 0.06883101165294647 2460.0 711.0 2574.0 802.0 
588b9e528e57a25e8985888133d3af61,0 0.44858214259147644 1000.0 780.0 1255.0 1129.0 0 0.3901365 1535.0 697.0 1832.0 912.0 3 0.13056935369968414 496.0 1790.0 1626.0 2352.0 9 0.09188380837440491 374.0 1288.0 775.0 2708.0 9 0.06310795992612839 896.0 1146.0 1166.0 1760.0 5 0.03252587839961052 0.0 1140.0 546.0 2422.0 9 0.025427017360925674 1233.0 1752.0 1504.0 2325.0 
74a3a1f2bbeacbfe81b567713d01cc85,11 0.2754802107810974 1238.0 175.0 1416.0 200.0 
5263004c6cdd4b53933a5669c3a4975f,
e05c2d1640c302ad80c558d74285f1a6,0 0.49983590841293335 1086.0 669.0 1370.0 995.0 3 0.4964205026626587 655.0 1300.0 1717.0 1787.0 8 0.039277415722608566 1714.0 574.0 1781.0 654.0 
6e7d4b9cf93fee47afe3c299da9cd589,0 0.49988165497779846 835.0 706.0 1029.0 936.0 3 0.15408112108707428 557.0 1375.0 1299.0 1675.0 8 0.033266086131334305 132.0 892.0 218.0 979.0 
edff2d7a316236e57447381af74a7ebf,3 0.4912094175815582 485.0 1323.0 1564.0 1814.0 0 0.4892280101776123 856.0 640.0 1268.0 1047.0 9 0.30542 835.0 458.0 2089.0 1554.0 2 0.3046875 1462.0 540.0 1836.0 871.0 0 0.256836 1462.0 541.0 1830.0 871.0 2 0.22213564813137054 922.0 666.0 1247.0 977.0 5 0.09365510940551758 360.0 397.0 699.0 929.0 5 0.048202741891145706 865.0 476.0 1674.0 1968.0 
0aa034371e578904c6789c08e4118733,3 0.4998486638069153 624.0 1421.0 1707.0 1704.0 
2249e2c552b44d15f36f05266a7d2b7c,7 0.08176779001951218 850.0 551.0 1056.0 760.0 
e99aa3681f5b6e7f0f7d1a63f0519542,0 0.49993258714675903 1002.0 894.0 1256.0 1182.0 11 0.4344770312309265 1564.0 587.0 1723.0 678.0 8 0.06066044792532921 1325.0 1433.0 1550.0 1897.0 
86b6e82323a0bc62ea29acad47cb8b4b,3 0.9461010694503784 640.0 1084.0 1879.0 1693.0 0 0.6493930816650391 914.0 480.0 1615.0 938.0 5 0.40736982226371765 54.0 399.0 583.0 1286.0 2 0.3589690327644348 1088.0 496.0 1340.0 779.0 2 0.3374025 1310.0 469.0 1775.0 811.0 7 0.150635 1549.0 999.0 2096.0 1634.0 9 0.11057215929031372 818.0 546.0 1891.0 1914.0 5 0.08602216094732285 925.0 733.0 1712.0 1856.0 9 0.031843151897192 0.0 1376.0 586.0 1856.0 9 0.028364859521389008 1143.0 411.0 1406.0 771.0 
9fc5ef9b5be525040e800cfb9a3c9bb9,5 0.4925994277000427 1347.0 659.0 1841.0 1840.0 0 0.4649820029735565 1064.0 864.0 1292.0 1123.0 9 0.10781753808259964 1351.0 690.0 1846.0 1874.0 8 0.046039797365665436 1414.0 841.0 1792.0 1401.0 7 0.03490498289465904 1351.0 696.0 1815.0 1790.0 
475274f175ac0685d9ef2153e5d8e47a,0 0.39856958389282227 1219.0 606.0 1464.0 850.0 3 0.23316052556037903 681.0 1407.0 1617.0 1874.0 5 0.0734061747789383 1149.0 1421.0 1491.0 2004.0 7 0.05467770993709564 1145.0 1417.0 1484.0 1984.0 
f0f700707355c83f4142ee3358fd1a78,
1e41c551c741b13ef41f540a6428058b,0 0.4999798536300659 923.0 810.0 1229.0 1259.0 3 0.4997853934764862 562.0 1340.0 1580.0 1802.0 3 0.4208985 1021.0 1058.0 2304.0 1522.0 
3db534bf69409b385d0278eb677d9b62,0 0.3154670298099518 792.0 869.0 965.0 1075.0 8 0.3120115 1767.0 1760.0 1897.0 1844.0 3 0.11496469378471375 322.0 1677.0 1138.0 2045.0 9 0.1125921905040741 272.0 820.0 366.0 925.0 
802ee38a7da17f26985c121f68bb9d26,3 0.24350474774837494 664.0 1677.0 1660.0 2096.0 5 0.21585972607135773 1324.0 754.0 1919.0 2019.0 7 0.07801330834627151 1287.0 1755.0 1555.0 2129.0 0 0.055711038410663605 858.0 913.0 1230.0 1265.0 9 0.029099253937602043 1451.0 1410.0 1729.0 1662.0 
3aa53ed6b890f65e41d2d359912626dd,0 0.49998778104782104 857.0 1006.0 1117.0 1299.0 3 0.42721590399742126 360.0 1924.0 1465.0 2407.0 5 0.09676574170589447 0.0 1500.0 230.0 2336.0 5 0.0263652540743351 1031.0 945.0 1559.0 2188.0 
a271ab4abb8bff077a50fa2e4e8ac663,0 0.4996858537197113 770.0 596.0 991.0 829.0 3 0.49802201986312866 475.0 1183.0 1299.0 1453.0 
40cd10b8770cee353b0ae6a8192097ab,7 0.3815564215183258 12.0 1088.0 219.0 1405.0 
711dc542c6c7e2b21889838cd050a810,0 0.4937512278556824 738.0 828.0 981.0 1046.0 3 0.2964405119419098 514.0 1282.0 1250.0 1822.0 7 0.15330354869365692 32.0 1056.0 557.0 1777.0 12 0.10244253277778625 440.0 460.0 956.0 885.0 11 0.07286060601472855 1386.0 495.0 1539.0 623.0 11 0.03292161226272583 559.0 437.0 864.0 505.0 
3aaefe9e6128e0b34d206e0c86ef3e9c,0 0.9048057198524475 849.0 421.0 1505.0 844.0 3 0.7931469678878784 564.0 1030.0 1812.0 1781.0 5 0.3652081787586212 1360.0 415.0 1948.0 1822.0 8 0.1673585 405.0 1060.0 499.0 1156.0 7 0.12323171645402908 0.0 946.0 196.0 1231.0 5 0.1000894233584404 0.0 914.0 239.0 1333.0 6 0.0484798327088356 0.0 955.0 201.0 1246.0 8 0.040344540029764175 661.0 1088.0 898.0 1408.0 5 0.029215937480330467 429.0 583.0 1065.0 1167.0 
703257c7585df8905ab7962f4a598bb2,0 0.07738520205020905 757.0 732.0 924.0 931.0 7 0.03577818721532822 621.0 438.0 810.0 656.0 
df8adf0cc2608573128fb4a6cb650079,3 0.46258801221847534 568.0 1364.0 1666.0 1741.0 7 0.03235524520277977 1192.0 1462.0 1444.0 1760.0 0 0.029792238026857376 612.0 617.0 1269.0 1404.0 
e774e7f6a28e1767f2e5db7ceb01428d,3 0.49946996569633484 785.0 1557.0 2024.0 2032.0 0 0.4978092312812805 1105.0 707.0 1439.0 1104.0 3 0.3884275 1266.0 1322.0 2517.0 1695.0 2 0.05052964761853218 1145.0 720.0 1411.0 994.0 
8a03b8aacb12ad5740f7d6d236631937,0 0.49999600648880005 728.0 558.0 960.0 818.0 3 0.4990227222442627 318.0 1318.0 1252.0 1659.0 3 0.42749 714.0 1079.0 1717.0 1479.0 0 0.411133 1114.0 511.0 1359.0 726.0 
b58e4a983569ccea8cffdc2366efb4bc,3 0.9314055442810059 1194.0 1367.0 2334.0 1651.0 0 0.4999353289604187 1374.0 671.0 1634.0 985.0 0 0.4536135 1623.0 662.0 1963.0 1008.0 11 0.032129768282175064 1964.0 381.0 2110.0 587.0 
31043d30ee29726c185d655800f025ec,7 0.04117978364229202 407.0 717.0 613.0 908.0 9 0.03899608179926872 101.0 1008.0 386.0 1550.0 
58a34363814d97cd8dd5c26f5673d6cb,9 0.06497502326965332 496.0 841.0 906.0 1078.0 
a6967906c3e742137e65cd797236c01f,0 0.4999873638153076 896.0 1001.0 1220.0 1409.0 3 0.48344144225120544 452.0 1791.0 1678.0 2272.0 
d512f7d29b98de13e6607c82ca5e2614,9 0.09346432983875275 538.0 493.0 939.0 978.0 7 0.028491267934441566 518.0 520.0 923.0 992.0 
9312eef59a2ec95acb7e39d0508d89cc,2 0.6060795187950134 1789.0 772.0 1964.0 980.0 0 0.49998801946640015 1029.0 918.0 1369.0 1212.0 3 0.494204580783844 593.0 1622.0 1620.0 2136.0 0 0.42749 1639.0 753.0 1973.0 990.0 7 0.2986336648464203 35.0 1345.0 452.0 1835.0 11 0.09273310005664825 1360.0 602.0 1530.0 685.0 9 0.08227869868278503 77.0 991.0 516.0 2066.0 7 0.08175941556692123 891.0 1540.0 1283.0 2079.0 5 0.06615227460861206 42.0 984.0 621.0 1971.0 11 0.025875292718410492 911.0 2862.0 1061.0 2960.0 
c1922c6a2b899ac35298bf939bffff8c,5 0.5926333665847778 89.0 816.0 542.0 1617.0 0 0.4999859929084778 1216.0 408.0 1462.0 663.0 3 0.49757522344589233 668.0 1331.0 1596.0 1721.0 3 0.428467 1093.0 1224.0 2082.0 1606.0 0 0.3952635 1393.0 372.0 1706.0 730.0 8 0.14418205618858337 1447.0 327.0 1767.0 701.0 9 0.10117913037538528 1195.0 356.0 1572.0 666.0 2 0.07998888939619064 1233.0 379.0 1566.0 665.0 6 0.06897544115781784 61.0 1024.0 447.0 1515.0 9 0.04123322665691376 777.0 112.0 1204.0 1538.0 2 0.03830798342823982 1445.0 335.0 1752.0 700.0 10 0.036182794719934464 1116.0 1696.0 1195.0 1841.0 7 0.030278004705905914 53.0 1019.0 418.0 1521.0 
2f8f4f988fd84809caf191477ebc05db,3 0.49623143672943115 589.0 1498.0 1801.0 1859.0 0 0.4956966042518616 947.0 695.0 1231.0 1060.0 8 0.15525053441524506 1336.0 1003.0 1746.0 1219.0 5 0.03842703625559807 1046.0 1390.0 1651.0 1907.0 
cc1c7fa04d3806bfc02688bc3da0caa5,3 0.49950072169303894 796.0 1410.0 1858.0 1811.0 
9ec80d6a0493b9a748309d7d7b85c129,3 0.49946632981300354 478.0 1179.0 1420.0 1529.0 9 0.13732586801052094 56.0 1304.0 354.0 1517.0 0 0.10627704113721848 872.0 594.0 1053.0 790.0 
caff7d83d7749c842bce12286d311164,3 0.9155853986740112 859.0 1518.0 2324.0 1960.0 0 0.49998944997787476 1092.0 806.0 1454.0 1187.0 0 0.416504 1599.0 779.0 1933.0 1058.0 
1b78d27f9d6dbeb9296c6b610262c95e,0 0.4104005 1598.0 509.0 1915.0 793.0 7 0.09219513833522797 247.0 793.0 419.0 994.0 8 0.03580959513783455 165.0 1166.0 314.0 1303.0 
8ee3612f9072477512f638498c50d788,0 0.4968690276145935 928.0 1246.0 1179.0 1633.0 8 0.07381150871515274 112.0 1502.0 183.0 1573.0 7 0.07271292060613632 9.0 2045.0 125.0 2368.0 9 0.05988246202468872 10.0 2034.0 120.0 2391.0 
d4e2f8980bf6bdf4b5e16068fde2d86e,0 0.49999499320983887 667.0 640.0 867.0 850.0 8 0.03032570518553257 1786.0 534.0 1858.0 602.0 
e268bfef734c0cf02c2dc7f30db79cb6,0 0.49999576807022095 1039.0 736.0 1288.0 1005.0 7 0.08311917632818222 360.0 653.0 495.0 789.0 5 0.028774650767445564 1148.0 866.0 1627.0 2052.0 
f55c5c848362cf7bbf62a791ce585cbc,6 0.0704774335026741 920.0 1046.0 1384.0 1326.0 11 0.05573432147502899 1251.0 359.0 1413.0 453.0 
271290de7e7e4fb8aa1c31327f48f4b5,
bfae73fca53a1656750ea6499bd98167,0 0.49998998641967773 1080.0 876.0 1363.0 1185.0 11 0.47766655683517456 1771.0 387.0 2093.0 585.0 11 0.06177923455834389 910.0 305.0 1192.0 385.0 3 0.025685472413897514 1109.0 865.0 1417.0 1202.0 
f0ce214777f0b2c457e7456b5349ba89,0 0.4497837424278259 1254.0 564.0 1542.0 849.0 7 0.20816881954669952 1195.0 1370.0 1526.0 1828.0 3 0.1302134096622467 680.0 1377.0 1719.0 1751.0 9 0.10591241717338562 814.0 234.0 1176.0 788.0 7 0.05455843359231949 823.0 234.0 1057.0 798.0 7 0.02616141550242901 253.0 783.0 674.0 1300.0 
b05eea6e753afa1cc9c957633eb03515,9 0.06629709154367447 6.0 1932.0 630.0 2381.0 7 0.0504036508500576 1868.0 794.0 1992.0 944.0 11 0.04782315716147423 815.0 1741.0 878.0 1904.0 10 0.04337884858250618 814.0 1734.0 878.0 1895.0 7 0.027842940762639046 831.0 1053.0 1128.0 1559.0 
714d10886bc8bf6a1f1adc0f61127071,8 0.4279785 2089.0 718.0 2306.0 878.0 3 0.37822675704956055 311.0 1545.0 1461.0 2026.0 11 0.32960981130599976 665.0 173.0 877.0 312.0 
9262bfe5dc41410f1725ebdd26a22334,0 0.7991721630096436 1253.0 806.0 1960.0 1423.0 3 0.7912743091583252 1147.0 1449.0 2272.0 2005.0 2 0.08275236934423447 1400.0 848.0 1643.0 1081.0 9 0.03157324716448784 600.0 1772.0 1007.0 1964.0 11 0.030102884396910667 1983.0 523.0 2210.0 610.0 
b6909bb49fea3015f46335ed2ebb9da4,3 0.048406220972537994 380.0 1155.0 1122.0 1462.0 
1e3741152ae10349083bdf40ef01789e,0 0.49990347027778625 962.0 663.0 1253.0 987.0 
45f407b266655c8d3faf9bd6faa9a6d2,0 0.49999552965164185 869.0 784.0 1305.0 1131.0 
4378b6e8a912d95d9eadeff7b3b9a48e,
37c489f4e9b80a82bfec581082e14dd2,0 0.16092635691165924 913.0 595.0 1153.0 910.0 
415bbe6901d71d5065322601c47544df,
6f375ce065ee91c25505dc4677b1e495,0 0.4998805820941925 947.0 1128.0 1218.0 1441.0 3 0.46795138716697693 490.0 2031.0 1504.0 2456.0 9 0.17316307127475739 167.0 1378.0 360.0 1616.0 
f2f8952624cb775e2a72b5e73e29d57b,0 0.266399085521698 498.0 336.0 851.0 596.0 9 0.19782373309135437 554.0 254.0 837.0 771.0 5 0.0701272264122963 532.0 245.0 796.0 871.0 3 0.04597663879394531 527.0 590.0 1024.0 861.0 2 0.033213648945093155 575.0 336.0 770.0 574.0 5 0.03174205496907234 620.0 351.0 790.0 638.0 
7a1b5a16dc4c8de5f96c282480bb02cd,3 0.5305913090705872 481.0 1174.0 1455.0 1550.0 0 0.49895527958869934 855.0 670.0 1023.0 936.0 11 0.47369247674942017 1225.0 413.0 1495.0 515.0 7 0.10423126816749573 63.0 1062.0 451.0 1380.0 
a8eea443a1b6ff5a66a5b3d9ca3b43ec,0 0.4965931177139282 1410.0 561.0 1604.0 778.0 
0c03e73d43ad216fb293bdb7666439be,0 0.4875010550022125 681.0 508.0 873.0 790.0 11 0.06847169250249863 1187.0 131.0 1341.0 160.0 
6f1fcc25543d35bc02e348deabf59581,10 0.5582757592201233 1226.0 1212.0 1392.0 1480.0 0 0.4987986981868744 1024.0 473.0 1280.0 761.0 1 0.3361082673072815 578.0 160.0 974.0 782.0 12 0.32157158851623535 631.0 110.0 1098.0 474.0 7 0.241333 817.0 161.0 1317.0 628.0 4 0.1879885 818.0 151.0 1323.0 650.0 9 0.07282371819019318 572.0 236.0 914.0 922.0 12 0.05264019966125488 250.0 259.0 633.0 1369.0 9 0.04951296001672745 235.0 527.0 686.0 1566.0 8 0.026932215318083763 576.0 206.0 963.0 797.0 7 0.026354040950536728 555.0 171.0 976.0 906.0 
