image_id,PredictionString
037503b94eb68a16587a78bce365e681,0 0.9999966621398926 923 577 1344 948 3 0.9999064207077026 698 1201 1840 1714 3 0.050690244883298874 863 545 1463 983 5 0.8878049254417419 35 727 575 1454 6 0.19502398371696472 111 778 545 1449 7 0.7575138807296753 51 776 534 1540 7 0.16811136901378632 183 974 438 1331 7 0.057098615914583206 1017 1292 1434 1766 11 0.272185355424881 1454 375 1598 493 11 0.13080734014511108 659 325 968 408 
037dc0be7504c7d1c5ff967f4a0a491a,14 1 0 0 1 1
0386d9b8234215dc50eb1f66eb206d85,0 0.9991263747215271 697 536 858 759 7 0.6247951984405518 135 400 523 1464 
038f69f3cf0aaa00c9d7337be434f316,1 0.059723205864429474 1931 1536 2311 2014 4 0.13317103683948517 1942 1560 2308 2025 7 0.6163150072097778 1923 1560 2269 1981 8 0.09185220301151276 1923 1597 2226 1964 9 0.4396946132183075 1927 1536 2309 1979 11 0.2641713321208954 596 603 841 695 
03a2e400656f58841beb7f62584ee3e9,3 0.07040179520845413 448 1376 1238 1735 6 0.06388159096240997 0 1253 528 1703 7 0.08501842617988586 0 1295 366 1739 7 0.05439576506614685 363 1242 509 1556 11 0.5087810754776001 544 453 772 488 11 0.12537527084350586 1050 7 1283 71 
03a395d9fc03a6f8c5a50e693c20ab15,0 0.11069915443658829 739 553 953 769 3 0.975962221622467 481 1300 1244 1598 
03aca410943c7f131b16572f03ee2cf6,0 0.9997041821479797 841 628 1340 1096 3 0.9979372024536133 594 1298 1948 1740 5 0.0754067525267601 966 1316 1642 1815 7 0.08991191536188126 976 1500 1322 1866 
03b796fd180662c4e579a4b8894486a9,0 0.9811310768127441 770 593 1475 1147 0 0.5702709555625916 820 613 1281 1009 2 0.08639904856681824 866 622 1249 992 3 0.07541229575872421 409 1538 1515 1964 7 0.0555274672806263 916 1727 1368 2040 8 0.09199757874011993 906 682 1328 1130 8 0.07625642418861389 972 582 1511 1183 9 0.2612335979938507 1182 1861 1297 2000 9 0.24843043088912964 1170 1768 1332 2021 9 0.06358779966831207 527 86 1431 2230 10 0.05699877068400383 1175 1755 1323 2013 11 0.4246578812599182 709 311 985 389 
03caacd475acb947a2f11d1a0d76a971,0 0.9999973773956299 776 565 1063 847 3 0.9952900409698486 425 1479 1367 1829 7 0.2740308344364166 14 1616 186 1770 9 0.12864597141742706 516 304 855 467 10 0.17858952283859253 0 1623 199 1836 11 0.1073928028345108 493 247 856 437 
03da4593b25a2e0095170197050cb551,7 0.09692315757274628 2459 1023 2885 2008 9 0.36307838559150696 2508 1170 2943 1835 
03ea976a276b66285825246525357949,0 0.7845435738563538 983 830 1381 1200 3 0.05866575241088867 587 1518 1632 2022 7 0.06551646441221237 1228 1820 1397 2106 
03f00327702f48c4b6726a0e1649a157,0 0.9999797344207764 667 944 902 1214 3 0.9993839263916016 491 1572 1278 1853 4 0.40214988589286804 4 1365 347 1784 6 0.2278674691915512 768 1306 1088 1653 7 0.588754415512085 2 1366 334 1813 9 0.49442216753959656 3 1352 376 1774 9 0.0693051666021347 9 1100 340 1945 10 0.1264491081237793 0 1318 394 1879 12 0.06354022771120071 4 932 356 2019 
03f4ef7ff19190f220b13c0059ac506b,14 1 0 0 1 1
03f9ce3f34a38cf5c6411acd8fd4c5ff,3 0.7582603096961975 365 1228 1211 1603 7 0.12489467114210129 0 634 351 1525 
0403dda5a9bf46457517b604869d530d,8 0.33313101530075073 982 808 1298 1299 8 0.14761509001255035 2589 593 2763 756 9 0.517042338848114 1037 779 1251 1283 9 0.3139142692089081 2586 590 2761 751 11 0.0690261721611023 3 2700 25 2978 
041c40e3f03d9af32b594c5186575a61,0 0.9999728202819824 1012 681 1308 1018 3 0.9958802461624146 722 1339 1888 1848 5 0.197098970413208 0 1334 457 1734 5 0.1791178584098816 1295 1164 1871 1875 6 0.2334579974412918 0 1317 348 1640 7 0.106875479221344 0 1295 329 1627 11 0.32531923055648804 1465 209 1772 294 11 0.12304502725601196 1475 221 1665 278 
043111cdad4d26204503d3396876046f,9 0.06201549619436264 2389 991 2909 1603 
045a16fa7dd72c16b7b7d44ff10be428,3 0.5410926938056946 502 1387 1538 1922 
0461006c3061e71f2cf28da9565d7288,3 0.9857688546180725 452 1059 1528 1441 5 0.5808107256889343 0 1002 333 1355 5 0.07536902278661728 1091 779 1457 1484 7 0.561604917049408 1093 1176 1292 1424 7 0.06442975252866745 1074 1092 1350 1499 7 0.06131955608725548 1128 909 1406 1428 8 0.05272623524069786 1100 1202 1287 1426 9 0.07717013359069824 1135 815 1403 1437 9 0.05737600475549698 979 750 1494 1449 
04669ec4821d2dde14eb2f9a3f47eb7e,0 0.9999980926513672 728 766 1070 1098 0 0.9393087029457092 686 772 932 1069 3 0.9996299743652344 469 1437 1258 1677 7 0.4873847961425781 298 530 635 922 8 0.08961164206266403 282 559 649 919 9 0.7368471026420593 276 564 642 897 11 0.40724095702171326 1116 435 1400 507 
047815a469503dfe21da4a12e2514a15,3 0.999847412109375 492 1508 1589 1864 
048ce999447fbb6a58ea17fac775288b,0 0.5269607305526733 872 814 1156 1101 3 0.1724679172039032 588 1522 1745 2092 5 0.11353573948144913 1197 714 1765 2211 
0493431e2beef20230dfc2837e95fe7b,11 0.809563398361206 623 437 965 542 
0493df0059bd251e6dbb0dc71f5c5b45,0 0.9957184195518494 880 380 1401 938 1 0.08540593832731247 996 1548 1169 1714 2 0.9367290139198303 1062 358 1302 745 2 0.3029102683067322 920 353 1314 896 2 0.10958375036716461 1113 378 1284 629 3 0.9877217411994934 558 1035 1964 1877 3 0.1778361052274704 406 447 1707 1988 4 0.12417138367891312 940 991 1638 1839 4 0.09405551850795746 590 213 1406 2051 8 0.27967920899391174 906 1053 1651 1857 8 0.18369987607002258 828 330 1353 925 9 0.707944393157959 806 358 1348 926 9 0.6809227466583252 776 254 2033 2139 9 0.1467406451702118 304 283 880 1174 9 0.07440099120140076 289 110 1701 2171 9 0.05988289788365364 378 332 1085 1804 11 0.20581889152526855 996 1551 1174 1714 
04b68e83e611caf345b0a1dc9c65ec88,0 0.9999936819076538 1061 1060 1381 1410 3 0.9398691058158875 681 1730 1668 2101 
04b700c4815f088728db9f093c739707,0 0.7949305772781372 988 1082 1223 1294 3 0.9866181015968323 577 1984 1588 2410 11 0.08859419822692871 1614 600 1812 759 
04c6efbd31a676bb888a4f5bf53d03c1,8 0.1839030236005783 257 965 417 1327 9 0.8709357976913452 249 943 431 1343 9 0.07174104452133179 76 909 431 1345 
04cc236166c1ff638ff6200f2f2a397d,0 0.9998989105224609 986 470 1259 775 3 0.9991706609725952 712 1114 1711 1372 7 0.7129647135734558 1 896 290 1137 7 0.11612756550312042 63 884 221 1107 7 0.07997510582208633 1253 1205 1401 1437 9 0.11545083671808243 2123 1239 2500 2048 
04da0054eed9aa1c8b95ade5e6c16a00,3 0.17313069105148315 599 1499 1578 2003 7 0.13183507323265076 1025 1410 1483 2005 
051b1b1edcbaa44059c7b3edbe70c3b8,0 0.9999808073043823 842 678 1059 934 3 0.9744947552680969 478 1287 1295 1647 10 0.9910420179367065 17 1216 469 1703 11 0.4096564054489136 1451 482 1677 549 
0538230ced64be2db111ff5d07624db1,7 0.1857808232307434 1332 1258 1676 1593 
056815f22ac3de9b9eb6fb963d4cfa5a,7 0.052285727113485336 817 819 1037 1177 10 0.07921101897954941 1846 3088 2012 3325 
05711a72a0819422965daa93f30b6f75,0 0.997729480266571 851 776 1057 996 3 0.0682091936469078 606 1268 1253 1542 3 0.0506836473941803 844 760 1088 1009 8 0.06167212873697281 126 1202 194 1289 
057afd48abd153972bb91397b71b66b8,0 0.8695041537284851 1213 846 1479 1141 5 0.6958639025688171 2822 1784 3072 2345 6 0.13407117128372192 2817 1826 3072 2313 9 0.06114175170660019 543 1072 816 1889 
05857909cbf214a6cbdef5306e18d48e,0 0.999970555305481 712 644 904 915 3 0.9999749660491943 389 1353 1211 1636 
059ad332961631d8d2f4ab468a7e42d3,0 0.9989913105964661 995 746 1306 1112 11 0.7802404165267944 1554 326 1921 424 11 0.3215208351612091 833 336 1001 393 
05a548fd37b6e44ab97a48dabee57c21,0 0.9982821941375732 1029 682 1351 990 5 0.6431377530097961 0 945 528 2050 7 0.20530489087104797 15 1035 484 2012 11 0.8677564859390259 1544 235 1877 316 
05a7460866e0d128b5db471431675483,5 0.7927732467651367 1266 718 1844 2067 7 0.09423565864562988 0 1559 250 2049 7 0.05898609757423401 4 1302 411 2142 
05dbd765ff84cbb24759b0c135ba4447,0 0.9997743964195251 613 761 888 1033 
05e951c63e80999f13e6e09e7ec8439a,0 0.9999605417251587 868 390 1085 618 11 0.05103328078985214 452 79 789 202 
05fd4bbf127858eb83ae01cd454d3e2a,0 0.9998923540115356 953 762 1208 1072 3 0.9997666478157043 722 1412 1642 1769 3 0.36841925978660583 968 708 1264 1069 
065473884bfa339d2e464e5394d56fd6,3 0.986531674861908 428 1448 1357 1807 
069198879ff8140bab6c47c58242a0a4,11 0.07162737101316452 1447 238 1720 294 
0713502741102f3e494fb39bbd9f9571,0 0.9310213923454285 961 779 1250 1034 
071e3d1deecabb75178035e8dbad8b4d,0 0.9999794960021973 813 712 996 914 3 0.30656594038009644 451 1271 1161 1726 
07229c769cb2c284c1114c6fe7ed3dd6,0 0.9999980926513672 902 815 1169 1138 3 0.6547387838363647 452 1736 1380 2102 
07304e029b89fc007bd64b7c9bb52979,0 0.07861387729644775 1140 639 1394 967 3 0.05592944100499153 566 1777 1707 2252 7 0.08614027500152588 18 1384 429 1777 
074e3cceb0c1677a1ad0dbff31167d7d,0 0.9996726512908936 753 802 987 1094 0 0.2652445137500763 1039 1668 1417 2103 3 0.2904703617095947 417 1507 1558 2048 4 0.14748632907867432 6 1341 203 1611 6 0.9912921786308289 12 797 415 1609 6 0.38910624384880066 68 711 591 1492 6 0.31017330288887024 0 1320 159 1573 6 0.140056312084198 0 1199 228 1630 7 0.09827946871519089 1 1343 172 1584 7 0.05406857281923294 5 707 517 1658 10 0.6225363612174988 9 727 498 2076 10 0.3319450318813324 1 1097 351 1985 10 0.28404510021209717 529 1245 1176 2011 11 0.999894380569458 368 422 742 528 11 0.9988929629325867 1225 389 1662 484 11 0.21893063187599182 725 428 929 481 
0764ce517782604a7b81bb6e17c798e9,3 0.4683975875377655 408 1618 1411 2065 7 0.053766533732414246 2341 1170 2501 1513 11 0.06247386336326599 1342 389 1516 433 11 0.054983288049697876 1449 370 1757 449 
0792bb20718b8006f78094ae449c3c96,0 0.9998461008071899 840 567 1171 922 2 0.20169910788536072 886 580 1095 828 3 0.9963089823722839 469 1288 1564 1762 3 0.3250441551208496 623 1065 1698 1854 5 0.2163795530796051 812 1342 1341 1838 7 0.21515107154846191 786 1311 1210 1819 9 0.15689966082572937 764 601 1792 1916 
0799063103aea263344a77adbde5b7ca,0 0.999624490737915 1006 833 1229 1052 3 0.9999872446060181 619 1596 1584 1974 5 0.08437441289424896 990 1546 1311 2012 7 0.05844132602214813 1031 1529 1270 1931 9 0.10404668748378754 6 1712 602 2181 11 0.2181730419397354 1328 541 1501 611 11 0.06064993888139725 644 508 877 569 
079de341c7b3804c37114b8da3011b45,3 0.977486789226532 490 1311 1260 1577 9 0.3926425278186798 548 471 694 785 
07c1810b7cb0d7ef900ab2b0007784cf,0 0.9992315769195557 729 629 922 849 3 0.6794342398643494 304 1349 1093 1654 4 0.511573851108551 37 1255 276 1698 7 0.054933592677116394 7 1260 252 1722 9 0.17014829814434052 17 1244 262 1779 10 0.057789724320173264 15 1309 261 1737 
07cdcea9a6c3049d7a02ade9c680d4d7,14 1 0 0 1 1
07dcda506753ae678e2cc937f1f8ddf2,9 0.3201814591884613 213 767 399 1077 9 0.06045377999544144 136 676 464 1113 11 0.12381748855113983 604 259 935 362 
07ea0f8d7b7f1fb150c5afb04dc26c9a,0 0.9999982118606567 826 509 1054 741 3 0.5882845520973206 527 1199 1224 1494 12 0.15167704224586487 1 1266 268 1554 12 0.054383184760808945 0 1149 175 1772 
07ee04ca7bb66d99ae283ded05f1af76,3 0.9993719458580017 600 1254 1786 1639 5 0.11296454071998596 1038 817 1669 1586 11 0.9315853118896484 571 365 809 433 
07ee5d541dcbf1131f0b84aee73d7705,3 0.9922967553138733 586 1179 1706 1551 
07fecb6f57a3d452c4764b1013740141,0 0.9999878406524658 799 691 1081 984 3 0.9998642206192017 468 1308 1464 1636 
080fd678b461536e6e1b5d9b17093cdb,0 0.9999978542327881 958 606 1317 990 3 0.9999803304672241 509 1527 1549 1936 11 0.054482582956552505 714 167 1028 272 
08504fa0ea409654d6328e51de2fb3b9,7 0.0679570734500885 0 1165 114 1818 11 0.4610935151576996 1439 522 1597 576 11 0.16425184905529022 562 482 726 585 
08534e46be27043b31a2b648d7c62350,0 0.9999924898147583 747 687 978 1015 3 0.35568976402282715 425 1439 1185 1763 9 0.6411545276641846 352 722 705 1947 
08807797eff7d24d76e4817a3a38477e,0 0.9999914169311523 1130 795 1495 1163 2 0.05417535454034805 2641 740 2723 861 3 0.9973462820053101 742 1508 1768 1929 6 0.05529964342713356 54 1330 583 1740 7 0.8811010718345642 10 1323 573 1722 11 0.2824713885784149 1825 444 2035 508 
08cad5510452011e9c519bbbc9741fda,0 0.9997673630714417 917 696 1215 1099 3 0.6115365028381348 722 1596 1708 1952 
08d6125cda5ffceb8f235c96179a7061,0 0.9956814050674438 927 694 1194 987 3 0.9952433705329895 676 1313 1844 1767 
08e4edc0d35455c8e25a74b9ed3137b0,0 0.11750775575637817 894 815 1121 1117 3 0.0689043253660202 779 1136 2041 2328 5 0.07254482805728912 1161 640 1875 2311 8 0.1233573853969574 1094 1194 1707 2162 
08ee53ea1825d6e2feffc2a6488f2d7d,0 0.9999920129776001 892 499 1138 808 
090a90ca6e01ed9f613578c95c151a01,14 1 0 0 1 1
0919cca5a55ea3b156f45b5cd14fe8d3,11 0.10392697155475616 1342 249 1481 342 
09291f525b50263a1b90764715395311,0 0.9999974966049194 1011 892 1391 1400 3 0.9509336352348328 474 1570 1538 2129 4 0.17900216579437256 1157 1278 1753 2030 4 0.16629479825496674 1170 1519 1569 2096 5 0.774618923664093 44 882 555 1851 5 0.680058479309082 1277 978 1831 2140 6 0.6508089303970337 1161 1492 1565 2086 6 0.07881960272789001 1208 1118 1825 2089 7 0.27646324038505554 1216 1144 1880 2048 7 0.06987238675355911 66 923 530 1846 7 0.06684254109859467 1186 1545 1573 2089 8 0.20129816234111786 1171 954 1817 2115 9 0.11812186241149902 1240 858 1850 2412 10 0.40156036615371704 1162 1491 1594 2214 11 0.2259446084499359 1449 454 1627 552 
094d5c1af40f7f565d8d68cf28c06ba5,3 0.9981023669242859 433 1217 1184 1471 6 0.05710052326321602 7 1086 302 1409 
094eac6e63db15465c6283c090398aa8,0 0.0935358852148056 1243 652 1506 984 11 0.727097749710083 1357 473 1771 579 11 0.08358380943536758 1535 462 1819 576 11 0.050719499588012695 947 517 1180 571 
0956d88d67ce080413b1b3ac20ab8622,0 0.9999850988388062 715 569 920 819 3 0.13093094527721405 380 1322 1255 1784 5 0.2107480764389038 704 1112 1201 1801 8 0.12353207170963287 795 1809 1567 2160 
095f8f367727ccd7fc0bf95380399b39,0 0.9943680167198181 723 789 912 1019 
099e4272e7aa6f18b8fa322e1277c6a9,14 1 0 0 1 1
09b017424bf8f0c76ba99e4f0dfc0019,3 0.9525640606880188 441 1500 1582 1963 5 0.2367202788591385 999 1237 1470 2033 5 0.07773169875144958 967 802 1203 1113 
09defc0d2204d156a38f8391e491e7b2,3 0.9999279975891113 554 1254 1317 1487 11 0.059134598821401596 1155 480 1321 532 12 0.07176042348146439 60 1101 268 1548 
09f6d7dd9a59caf6c35604c0d0d2b74b,0 0.9999955892562866 896 647 1186 930 1 0.08964675664901733 3 1452 186 1720 3 0.9999489784240723 489 1350 1363 1646 4 0.15488487482070923 0 1488 174 1709 7 0.9853010773658752 0 1462 195 1690 7 0.06318444758653641 1 1388 130 1741 9 0.5720266103744507 906 595 959 698 9 0.19161027669906616 1 1483 164 1717 9 0.15121574699878693 885 601 963 666 11 0.9946435689926147 696 297 954 394 12 0.35280904173851013 0 1438 205 1756 12 0.06007278710603714 2 1563 176 1716 
0a08191a658edb1327e7282045ec71cf,11 0.5653514266014099 561 370 818 454 
0a1addecfc432a1b425d61fe57bc29d2,3 0.9536757469177246 433 1513 1434 1901 6 0.10046613216400146 1274 978 1539 1161 
0a2e45455fe2c76ddbbb5f38ab35f6f2,0 0.9999905824661255 1312 797 1569 1100 7 0.05052897334098816 2707 940 2907 1537 8 0.05805700272321701 2707 906 2902 1498 
0a6fd1c1d71ff6f9e0f0afa746e223e4,3 0.7422347068786621 603 1588 1583 2125 7 0.2859160900115967 161 1017 648 1378 9 0.16526636481285095 2317 793 2335 930 10 0.9880664348602295 0 803 687 2004 11 0.16159728169441223 130 950 634 1315 11 0.12149437516927719 401 627 606 694 
0a8dc3de200bc767169b73a6ab91e948,3 0.9998666048049927 536 1234 1419 1607 7 0.05440536513924599 1 669 341 1453 
0aa034371e578904c6789c08e4118733,3 0.9999289512634277 616 1407 1678 1713 5 0.23169685900211334 1132 1317 1368 1797 9 0.0650576576590538 1137 1304 1361 1816 
0aa43b52e98700f8696bf36c10a76cea,14 1 0 0 1 1
0aed23e64ebdea798486056b4f174424,0 0.9901296496391296 896 769 1154 1070 3 0.9470119476318359 317 1649 1525 2108 4 0.07126223295927048 1008 1134 1359 1613 6 0.0766592025756836 930 1097 1312 1937 7 0.9470472931861877 0 1114 182 2003 7 0.7303603291511536 7 1152 297 1677 7 0.28847819566726685 0 1022 497 1857 7 0.26697838306427 1013 1139 1348 1648 7 0.176878422498703 0 1334 118 1955 7 0.06102343276143074 910 1011 1302 1898 8 0.44615522027015686 1060 1229 1322 1581 9 0.4045443832874298 1056 1136 1359 1646 10 0.06477154791355133 1043 1124 1375 1713 10 0.05770479515194893 5 1861 221 2040 11 0.17465388774871826 1055 1045 1345 1682 
0aee8c95a5c040407100c1b7dda552ef,0 0.11974985152482986 1024 747 1283 1113 9 0.05573035776615143 0 561 43 883 
0af6decdf00b39d4cd1d35466bd3dff9,9 0.326886922121048 179 1657 495 2326 9 0.05109236389398575 118 1430 1139 2420 
0af8628f5cbe0786db483a10934d1be5,3 0.9991766810417175 525 1209 1296 1546 7 0.54400235414505 607 319 726 467 9 0.1863023340702057 599 327 721 464 
0b11df4854ce5671a6abcac2c43b0590,14 1 0 0 1 1
0b16787b884e51fec691c45ca92c884b,0 0.6576736569404602 812 753 1322 1230 2 0.3105117380619049 929 782 1208 1172 3 0.999127209186554 522 1657 1517 2122 8 0.08863641321659088 902 803 1241 1226 
0b1f7b86b0ddb459fb779c6d473d96ad,0 0.9988223910331726 756 849 971 1105 7 0.6096859574317932 0 1972 301 2152 9 0.1523704081773758 0 1980 300 2173 
0b2105548746dc55aa03324d07e2a2ed,11 0.9984676241874695 1252 278 1584 373 11 0.3892001211643219 466 284 814 390 12 0.1622079610824585 1260 304 1725 978 
0b2cc81ad04ca2e91f2a8626b645cad8,0 0.9999996423721313 940 707 1226 987 3 0.1554626226425171 398 1635 1552 2090 8 0.15490591526031494 1013 1557 1301 2069 9 0.8046634793281555 1068 1698 1260 1996 9 0.05921949818730354 0 1455 16 1657 
0b3f7238925b27dfb99c7e53a6db52c7,7 0.20864272117614746 107 663 834 1884 7 0.08206241577863693 1549 668 1970 1126 7 0.05787195637822151 1341 1860 1569 2126 9 0.07566399872303009 1589 673 1984 1106 
0b4888cfca12e55c3020026d4a0c33a4,14 1 0 0 1 1
0b4e8de571c66cf889f2beb35182974b,3 0.07814232259988785 328 1515 1159 1818 7 0.05657093599438667 234 876 505 1349 
0b7b8344c7c39373cfddf21a7339f206,0 0.9999988079071045 652 889 940 1213 3 0.9989263415336609 345 1630 1314 1956 9 0.1461733877658844 0 1630 108 2081 11 0.3964519202709198 339 646 570 689 
0b877b934aada3284ac13cfa74b5419c,3 0.9988935589790344 655 1460 1642 1854 
0b8ec8f17db23936e86de9ca3f36d206,9 0.0723046287894249 1556 1518 1840 2053 9 0.06927631795406342 1523 1671 1769 2020 10 0.14473450183868408 1514 1678 1744 2065 11 0.9454503059387207 1157 443 1571 531 11 0.08776121586561203 1506 1702 1738 2051 12 0.0895388051867485 1507 1699 1741 2065 
0b9f58b6f12a231738723f4d2dda0312,3 0.9992688298225403 676 1408 1784 1748 
0bfd35d7f2b63b1ef799fefb18605191,0 0.998432457447052 1195 673 1543 987 0 0.08880957961082458 827 674 2197 2261 3 0.9869773983955383 780 1329 1931 2100 7 0.11860769987106323 860 365 1215 982 9 0.0749865174293518 1175 104 1485 1072 
0c0097d1ce174bc3bd6a0268b01ea90f,0 0.49376046657562256 966 883 1151 1188 0 0.12449313700199127 883 1263 1283 1798 3 0.5090481638908386 574 1457 1682 2068 11 0.6276525259017944 610 430 830 508 
0c03e73d43ad216fb293bdb7666439be,0 0.9995008707046509 689 520 861 789 
0c0b8e98262a662c362929aa60e6bed9,14 1 0 0 1 1
0c15e19c74ef8ddd9bed0a4fc7f4b5a8,7 0.6471701860427856 3 1068 257 1438 9 0.5237454175949097 18 1055 268 1434 
0c187ebe652499a7e28fd93da2e42ebb,5 0.24969717860221863 923 992 1348 1528 6 0.7119009494781494 931 993 1250 1509 7 0.9824568033218384 0 470 510 1535 7 0.6830235123634338 37 976 517 1478 7 0.26205161213874817 938 973 1345 1479 9 0.07169947028160095 929 974 1361 1469 
0c26e997c79d2a3149cf1a62c9444554,11 0.6018458604812622 1713 495 2029 635 11 0.10542475432157516 1694 500 1933 582 
0c5bc5fdf756d1251e431c9281349376,0 0.34794408082962036 682 668 889 935 9 0.29589319229125977 0 1598 315 2440 
0c6036df3708fe77c1c76498240d6774,0 0.9999990463256836 761 720 1045 1039 3 0.9999829530715942 530 1443 1310 1763 11 0.4694184958934784 938 461 1068 515 
0c6f7b76bcc012fc5a9af4470f735aba,0 0.9999808073043823 1112 701 1357 985 5 0.33626097440719604 1371 512 2055 2195 
0c785dff51447d6e689e15dcfe10c8e2,0 0.9812520742416382 789 683 1016 975 3 0.0910707414150238 814 659 1065 975 4 0.6315199732780457 264 572 635 1033 7 0.47950947284698486 369 415 841 952 7 0.09074390679597855 513 269 917 976 8 0.6660642623901367 351 614 656 996 8 0.06568831950426102 354 490 821 1016 11 0.28943881392478943 1270 419 1490 506 
