image_id,PredictionString
03b796fd180662c4e579a4b8894486a9,0 0.9909564852714539 789 588 1471 1156 0 0.9908016324043274 821 607 1265 1038 2 0.0886663943529129 882 622 1213 1006 3 0.15080270171165466 353 1549 1443 1961 7 0.17826862633228302 1178 1738 1322 1981 7 0.07240390032529831 721 295 964 377 9 0.714484691619873 1181 1855 1299 2004 9 0.47582319378852844 1158 1784 1331 2011 10 0.1599634289741516 1165 1767 1323 2009 10 0.0839986503124237 1176 1857 1298 1987 11 0.8265044093132019 696 307 962 405 12 0.06943866610527039 1161 1769 1324 2031 
03caacd475acb947a2f11d1a0d76a971,0 0.9999973773956299 779 570 1063 846 3 0.9903361797332764 355 1463 1344 1843 7 0.06811670958995819 0 1616 185 1765 9 0.16590280830860138 515 318 829 471 9 0.050086069852113724 556 240 901 488 10 0.10175307840108871 0 1634 179 1821 
03da4593b25a2e0095170197050cb551,5 0.09530562162399292 1444 814 1816 2015 9 0.22212859988212585 2925 2123 3067 2326 
03ea976a276b66285825246525357949,8 0.12206334620714188 1064 1807 1208 1987 
03f00327702f48c4b6726a0e1649a157,0 0.9999756813049316 685 943 905 1207 3 0.9996750354766846 482 1589 1288 1848 4 0.21328067779541016 11 1362 367 1762 6 0.08045276254415512 13 1330 345 1789 7 0.5246387124061584 22 1353 351 1797 8 0.22489987313747406 642 1547 914 1860 9 0.532396674156189 7 1358 341 1779 
03f4ef7ff19190f220b13c0059ac506b,14 1 0 0 1 1
03f9ce3f34a38cf5c6411acd8fd4c5ff,3 0.7464472055435181 299 1245 1189 1607 
0403dda5a9bf46457517b604869d530d,3 0.07433704286813736 737 1820 1713 2233 7 0.05638217180967331 943 791 1246 1376 8 0.15407481789588928 983 816 1286 1296 9 0.2897431552410126 1033 793 1259 1296 11 0.19821126759052277 2 2720 31 2982 
041c40e3f03d9af32b594c5186575a61,0 0.9999595880508423 1029 678 1308 1017 3 0.9884994626045227 687 1356 1849 1871 
043111cdad4d26204503d3396876046f,14 1 0 0 1 1
045a16fa7dd72c16b7b7d44ff10be428,3 0.6829783916473389 498 1380 1503 1916 9 0.08462248742580414 1250 450 1480 838 9 0.07009672373533249 4 882 608 1357 
0461006c3061e71f2cf28da9565d7288,3 0.9060199856758118 425 1066 1465 1432 5 0.06463868170976639 0 996 332 1353 
04669ec4821d2dde14eb2f9a3f47eb7e,0 0.999997615814209 704 768 1055 1086 3 0.9997397065162659 454 1442 1274 1682 7 0.3026406466960907 322 532 636 923 9 0.512061357498169 257 565 604 899 11 0.8942362070083618 1124 437 1385 514 
047815a469503dfe21da4a12e2514a15,3 0.9993491768836975 476 1475 1566 1875 5 0.08436429500579834 0 875 462 1754 
048ce999447fbb6a58ea17fac775288b,0 0.9613118171691895 898 807 1168 1099 3 0.05437435954809189 557 1558 1728 2117 5 0.6808943748474121 1207 738 1726 2156 5 0.06333617120981216 1227 1248 1628 2191 
0493431e2beef20230dfc2837e95fe7b,5 0.07369257509708405 2 1266 561 2288 9 0.10104463994503021 66 1375 574 2399 11 0.05637528747320175 548 441 901 531 
0493df0059bd251e6dbb0dc71f5c5b45,0 0.9958880543708801 898 365 1404 954 2 0.888796865940094 1065 348 1285 729 2 0.20002791285514832 1118 373 1277 627 2 0.16067615151405334 917 344 1298 888 3 0.9923311471939087 540 1046 1986 1877 3 0.06617331504821777 387 494 1704 2036 5 0.05885353311896324 833 369 1313 957 8 0.11782354861497879 823 347 1338 946 9 0.6815868616104126 798 350 1315 921 9 0.5824058055877686 827 236 2173 2131 9 0.07398904114961624 1472 301 1640 759 11 0.10652915388345718 548 240 893 492 
04b68e83e611caf345b0a1dc9c65ec88,0 0.9999899864196777 1076 1061 1391 1400 3 0.9867092370986938 646 1736 1642 2103 
04b700c4815f088728db9f093c739707,0 0.9984070658683777 984 1078 1225 1296 3 0.9946929812431335 570 1987 1583 2403 
04c6efbd31a676bb888a4f5bf53d03c1,0 0.6495795249938965 712 777 914 1006 8 0.13895930349826813 53 569 475 1479 9 0.1590634137392044 60 572 482 1529 9 0.15440523624420166 79 688 429 997 9 0.13997085392475128 242 961 446 1353 9 0.12055044621229172 229 639 414 1447 
04cc236166c1ff638ff6200f2f2a397d,0 0.9999533891677856 979 461 1253 772 3 0.9998699426651001 707 1100 1690 1381 7 0.1560889035463333 2099 1225 2500 2048 9 0.10028509050607681 2141 1242 2500 2043 
04da0054eed9aa1c8b95ade5e6c16a00,3 0.11124580353498459 580 1528 1550 2005 
051b1b1edcbaa44059c7b3edbe70c3b8,0 0.9999903440475464 845 680 1061 939 3 0.9939413070678711 487 1260 1280 1638 10 0.9881496429443359 45 1239 424 1731 11 0.29649028182029724 1482 492 1631 561 
0538230ced64be2db111ff5d07624db1,7 0.06212756782770157 1300 1240 1696 1634 
056815f22ac3de9b9eb6fb963d4cfa5a,9 0.12046301364898682 824 730 1235 1266 
05711a72a0819422965daa93f30b6f75,0 0.9998514652252197 855 779 1060 993 3 0.5144871473312378 553 1263 1268 1545 8 0.19273310899734497 124 1200 197 1289 9 0.3585301637649536 1246 881 1300 969 9 0.14344437420368195 1218 877 1329 957 
057afd48abd153972bb91397b71b66b8,0 0.6544031500816345 1220 851 1471 1137 5 0.8826059103012085 2820 1806 3072 2265 5 0.05932699888944626 2895 1811 3056 2132 6 0.0935690626502037 2802 1826 3072 2297 9 0.21960274875164032 541 1024 865 1878 
05857909cbf214a6cbdef5306e18d48e,0 0.9999890327453613 710 643 908 912 3 0.9999833106994629 383 1349 1215 1634 7 0.05819716304540634 992 607 1065 654 10 0.10542967170476913 837 1616 887 1698 
059ad332961631d8d2f4ab468a7e42d3,0 0.9998476505279541 1018 746 1341 1110 3 0.3971574306488037 543 1599 1661 2045 
05a548fd37b6e44ab97a48dabee57c21,0 0.9993034601211548 1029 685 1342 979 3 0.43253540992736816 455 1787 1520 2165 5 0.4854013919830322 5 979 483 2034 11 0.4999493956565857 1553 244 1863 318 
05a7460866e0d128b5db471431675483,5 0.6518436074256897 1266 699 1830 2038 9 0.06580283492803574 1653 1971 1762 2112 
05dbd765ff84cbb24759b0c135ba4447,0 0.9998063445091248 632 757 909 1037 8 0.08509369194507599 1161 564 1273 701 
05e951c63e80999f13e6e09e7ec8439a,0 0.9998018145561218 872 385 1087 619 9 0.05586007609963417 132 852 437 1819 11 0.3957386314868927 451 86 738 207 11 0.10602524131536484 575 1426 658 1513 
05fd4bbf127858eb83ae01cd454d3e2a,0 0.9999299049377441 981 769 1228 1060 3 0.9995582699775696 698 1419 1641 1770 
065473884bfa339d2e464e5394d56fd6,3 0.9444422721862793 394 1468 1407 1812 
069198879ff8140bab6c47c58242a0a4,11 0.3367769718170166 1443 239 1715 293 
0713502741102f3e494fb39bbd9f9571,0 0.8799397349357605 960 788 1250 1029 
071e3d1deecabb75178035e8dbad8b4d,0 0.999991774559021 823 710 1001 910 3 0.7420932054519653 425 1277 1153 1735 
07229c769cb2c284c1114c6fe7ed3dd6,0 0.9999994039535522 894 811 1154 1145 3 0.9825177788734436 458 1726 1376 2088 
07304e029b89fc007bd64b7c9bb52979,14 1 0 0 1 1
074e3cceb0c1677a1ad0dbff31167d7d,0 0.9999473094940186 760 802 996 1089 3 0.1851896494626999 425 1473 1587 2019 6 0.9723230004310608 30 756 526 1504 7 0.07959644496440887 0 1326 152 1551 10 0.13248203694820404 18 1196 467 1964 11 0.9998049139976501 364 425 773 531 11 0.9870550632476807 1264 394 1652 487 11 0.4277537167072296 686 428 931 486 11 0.08158642053604126 383 410 692 593 11 0.054202839732170105 360 420 599 515 
0764ce517782604a7b81bb6e17c798e9,3 0.20805619657039642 365 1615 1381 2068 11 0.22028884291648865 1503 370 1706 456 11 0.18725813925266266 730 377 1067 447 11 0.11956988275051117 1336 390 1509 434 11 0.05626366287469864 1369 377 1734 447 
0792bb20718b8006f78094ae449c3c96,0 0.999854326248169 826 561 1185 933 0 0.05809817090630531 704 461 1397 990 2 0.17182782292366028 884 565 1108 826 3 0.9986476302146912 452 1298 1536 1780 3 0.0760962963104248 618 1072 1767 1881 5 0.518813967704773 36 264 714 1664 9 0.05724388360977173 141 324 712 1890 
0799063103aea263344a77adbde5b7ca,0 0.9997816681861877 1003 827 1233 1057 3 0.9999933242797852 569 1601 1574 1969 11 0.1251293420791626 1317 546 1484 615 
079de341c7b3804c37114b8da3011b45,0 0.3472804129123688 849 648 1036 877 3 0.9919092059135437 456 1313 1254 1581 9 0.22301584482192993 553 451 734 833 
07c1810b7cb0d7ef900ab2b0007784cf,0 0.9991360306739807 718 629 910 856 3 0.916897177696228 294 1332 1102 1656 4 0.2972745895385742 31 1279 261 1660 8 0.23133794963359833 1161 776 1296 949 9 0.2574304938316345 15 1244 242 1839 
07cdcea9a6c3049d7a02ade9c680d4d7,14 1 0 0 1 1
07dcda506753ae678e2cc937f1f8ddf2,2 0.14356638491153717 559 1678 615 1771 
07ea0f8d7b7f1fb150c5afb04dc26c9a,0 0.9999985694885254 834 510 1057 749 3 0.28321969509124756 521 1224 1246 1509 12 0.05750677362084389 0 1154 171 1829 
07ee04ca7bb66d99ae283ded05f1af76,3 0.9995477795600891 596 1248 1784 1641 9 0.06476698815822601 1987 1815 2288 2371 10 0.062078751623630524 2062 1823 2288 2319 11 0.8837246894836426 579 366 819 435 
07ee5d541dcbf1131f0b84aee73d7705,3 0.8308243155479431 533 1171 1681 1554 
07fecb6f57a3d452c4764b1013740141,0 0.9999852180480957 820 688 1093 984 2 0.11405130475759506 963 744 1011 865 3 0.9999376535415649 455 1341 1483 1636 
080fd678b461536e6e1b5d9b17093cdb,0 0.9999974966049194 948 605 1311 996 3 0.9999939203262329 468 1539 1545 1947 11 0.27291423082351685 691 167 1076 283 
08504fa0ea409654d6328e51de2fb3b9,11 0.2330855280160904 1452 525 1606 573 
08534e46be27043b31a2b648d7c62350,0 0.9999591112136841 767 680 975 993 3 0.709722638130188 427 1449 1199 1756 9 0.7991691827774048 332 759 690 1912 
08807797eff7d24d76e4817a3a38477e,0 0.9999897480010986 1123 798 1488 1164 3 0.9999387264251709 678 1542 1717 1935 5 0.08140848577022552 54 1307 556 1739 6 0.1510353535413742 43 1339 562 1725 7 0.18807123601436615 20 1333 548 1710 8 0.15362192690372467 1736 827 2150 1236 11 0.4608343243598938 1828 442 2019 507 
08cad5510452011e9c519bbbc9741fda,0 0.9998617172241211 929 694 1208 1093 3 0.47699931263923645 695 1639 1673 1957 
08d6125cda5ffceb8f235c96179a7061,0 0.9968331456184387 930 695 1206 981 3 0.996644139289856 634 1332 1830 1753 5 0.12028437107801437 91 668 729 1668 
08e4edc0d35455c8e25a74b9ed3137b0,3 0.08680987358093262 647 1423 1717 2196 4 0.07905009388923645 1088 1092 1690 2190 5 0.23066362738609314 1139 1018 1726 2272 8 0.06096194311976433 1083 1137 1666 2184 
08ee53ea1825d6e2feffc2a6488f2d7d,0 0.9999884366989136 899 498 1142 810 
090a90ca6e01ed9f613578c95c151a01,3 0.18008658289909363 363 1348 1331 1685 5 0.0634179562330246 829 1330 1203 1720 
0919cca5a55ea3b156f45b5cd14fe8d3,14 1 0 0 1 1
09291f525b50263a1b90764715395311,0 0.999995231628418 1026 881 1384 1398 3 0.9724127650260925 417 1585 1551 2085 4 0.05691809207201004 1167 1051 1835 2050 5 0.7170960307121277 53 816 571 1861 5 0.6374307870864868 1255 991 1837 2130 6 0.060569554567337036 1146 1538 1591 2053 7 0.060829516500234604 1206 1166 1878 2050 8 0.15787234902381897 1175 1062 1840 2064 10 0.20149822533130646 1175 1574 1627 2154 11 0.9506367444992065 1423 460 1669 564 11 0.406220942735672 1675 458 1906 544 
094d5c1af40f7f565d8d68cf28c06ba5,0 0.42067450284957886 735 618 932 853 3 0.9970935583114624 417 1216 1174 1480 8 0.07676350325345993 1160 670 1244 714 
094eac6e63db15465c6283c090398aa8,5 0.14809171855449677 984 1287 1568 2252 11 0.9271610975265503 1431 468 1782 581 11 0.1952580213546753 958 520 1173 572 
0956d88d67ce080413b1b3ac20ab8622,0 0.9999802112579346 713 569 919 798 3 0.18912018835544586 400 1320 1268 1769 5 0.5460960268974304 741 1058 1194 1840 5 0.07644595205783844 1036 1114 1386 1651 
095f8f367727ccd7fc0bf95380399b39,0 0.9971505999565125 737 785 927 1016 
099e4272e7aa6f18b8fa322e1277c6a9,5 0.08868665993213654 929 575 1129 821 9 0.18602727353572845 1175 527 1280 592 
09b017424bf8f0c76ba99e4f0dfc0019,3 0.9141444563865662 463 1545 1570 1981 5 0.05946154519915581 945 804 1171 1113 
09defc0d2204d156a38f8391e491e7b2,0 0.1599341183900833 855 709 1052 956 3 0.9998736381530762 546 1259 1315 1497 
09f6d7dd9a59caf6c35604c0d0d2b74b,0 0.9999980926513672 896 647 1178 932 3 0.9998555183410645 475 1369 1358 1651 7 0.839253306388855 0 1473 181 1694 9 0.8432081937789917 3 1492 145 1723 9 0.3176342844963074 902 595 960 700 9 0.187301367521286 885 605 965 670 11 0.9913684725761414 703 303 954 403 12 0.3066064417362213 0 1451 195 1789 
0a08191a658edb1327e7282045ec71cf,14 1 0 0 1 1
0a1addecfc432a1b425d61fe57bc29d2,3 0.9645352959632874 422 1509 1388 1898 6 0.09143957495689392 1313 974 1492 1163 
0a2e45455fe2c76ddbbb5f38ab35f6f2,0 0.9999915361404419 1301 798 1565 1101 3 0.07639428228139877 800 1668 1895 2125 
0a6fd1c1d71ff6f9e0f0afa746e223e4,3 0.7391912937164307 597 1627 1649 2120 7 0.17099961638450623 134 1031 662 1379 9 0.2487754076719284 2317 798 2336 932 10 0.9905495047569275 0 880 605 1970 11 0.14300863444805145 404 630 595 700 12 0.09387887269258499 160 1036 676 1237 
0a8dc3de200bc767169b73a6ab91e948,3 0.9980864524841309 541 1253 1423 1595 
0aa034371e578904c6789c08e4118733,3 0.9999628067016602 611 1420 1679 1718 
0aa43b52e98700f8696bf36c10a76cea,5 0.13976450264453888 984 1044 1139 1448 6 0.09306949377059937 982 1055 1138 1421 
0aed23e64ebdea798486056b4f174424,0 0.9996213912963867 882 776 1149 1079 3 0.9470945596694946 396 1520 1494 2071 5 0.07788794487714767 1029 980 1432 1953 7 0.9864009022712708 0 1155 220 1842 7 0.7122633457183838 0 1134 470 1722 7 0.4601384401321411 1039 1115 1353 1653 7 0.18581624329090118 0 1230 119 1913 8 0.18778105080127716 964 1130 1365 1624 9 0.14618900418281555 49 855 548 2082 9 0.12942622601985931 23 1040 341 1833 9 0.12909528613090515 964 1114 1366 1644 10 0.07983330637216568 1745 1939 1848 2136 
0aee8c95a5c040407100c1b7dda552ef,0 0.9458827972412109 1033 733 1296 1100 
0af6decdf00b39d4cd1d35466bd3dff9,5 0.11536315828561783 165 1635 496 2310 9 0.07094241678714752 173 1719 507 2349 
0af8628f5cbe0786db483a10934d1be5,0 0.3881719708442688 802 637 999 901 3 0.999800980091095 488 1212 1313 1560 
0b11df4854ce5671a6abcac2c43b0590,2 0.09656073153018951 993 1890 1292 2151 9 0.10195036232471466 1005 1907 1303 2083 9 0.06516537070274353 943 1866 1309 2292 
0b16787b884e51fec691c45ca92c884b,0 0.5008407831192017 779 744 1464 1284 0 0.10358894616365433 857 747 1232 1220 2 0.0985880121588707 922 778 1207 1183 3 0.9992300271987915 470 1671 1496 2123 
0b1f7b86b0ddb459fb779c6d473d96ad,0 0.9998724460601807 757 854 973 1104 2 0.08558139204978943 837 1042 881 1099 
0b2105548746dc55aa03324d07e2a2ed,11 0.6632814407348633 1257 282 1579 381 
0b2cc81ad04ca2e91f2a8626b645cad8,0 0.9999942779541016 949 712 1220 985 3 0.06922318786382675 386 1654 1553 2077 8 0.07155121862888336 1067 1741 1253 1979 9 0.8723149299621582 1074 1730 1263 1982 9 0.07390349358320236 1 1444 17 1650 
0b3f7238925b27dfb99c7e53a6db52c7,5 0.37741050124168396 85 804 821 2039 7 0.17832285165786743 1055 617 1309 902 7 0.1729968637228012 100 647 780 1960 8 0.1416833996772766 125 692 755 2033 9 0.0730491653084755 119 637 805 2107 10 0.14272426068782806 1333 1898 1566 2120 
0b4888cfca12e55c3020026d4a0c33a4,3 0.2827431559562683 380 1258 1199 1602 
0b4e8de571c66cf889f2beb35182974b,3 0.06708738952875137 294 1529 1145 1831 9 0.05309450998902321 266 770 486 1603 
0b7b8344c7c39373cfddf21a7339f206,0 0.9999990463256836 659 886 931 1219 3 0.9996058344841003 350 1651 1326 1966 11 0.18705029785633087 381 617 590 688 11 0.10763400793075562 342 646 565 687 
0b877b934aada3284ac13cfa74b5419c,3 0.9989699125289917 618 1469 1630 1860 
0b8ec8f17db23936e86de9ca3f36d206,9 0.25846990942955017 1479 1704 1746 2037 10 0.2402019202709198 1489 1696 1734 2043 11 0.931893527507782 1191 446 1544 520 11 0.21440710127353668 1967 456 2231 536 11 0.0633215680718422 1443 1789 1633 2041 
0b9f58b6f12a231738723f4d2dda0312,0 0.32299789786338806 971 741 1289 1136 2 0.05636996775865555 1029 739 1266 1061 3 0.9996302127838135 648 1416 1787 1764 11 0.07143248617649078 1267 1506 1519 1932 
0bfd35d7f2b63b1ef799fefb18605191,0 0.9992306232452393 1158 673 1549 986 3 0.9013211131095886 779 1332 1916 2090 
0c0097d1ce174bc3bd6a0268b01ea90f,0 0.5239323973655701 917 1244 1271 1768 2 0.08003932982683182 989 1299 1204 1652 3 0.9348130226135254 587 1570 1616 2130 8 0.05512576177716255 226 1175 313 1254 9 0.22897647321224213 941 1274 1279 1696 
0c03e73d43ad216fb293bdb7666439be,0 0.9687415361404419 694 522 860 781 9 0.08881179243326187 270 676 637 1922 11 0.8443614840507507 1192 129 1358 161 
0c0b8e98262a662c362929aa60e6bed9,8 0.057564545422792435 1447 1875 1562 1990 
0c15e19c74ef8ddd9bed0a4fc7f4b5a8,3 0.06639846414327621 376 1249 1078 1568 7 0.542309045791626 6 1071 259 1419 9 0.6469458341598511 11 1082 295 1423 9 0.29447245597839355 1012 1002 1123 1208 9 0.1543438732624054 1028 1026 1112 1160 
0c187ebe652499a7e28fd93da2e42ebb,4 0.05238420516252518 25 999 359 1411 5 0.28256797790527344 956 977 1350 1501 6 0.605351984500885 925 990 1313 1473 6 0.06323067843914032 22 506 558 1509 7 0.9599878191947937 6 509 519 1506 7 0.5807577967643738 32 954 472 1447 7 0.3663398325443268 897 957 1367 1469 9 0.10303881764411926 930 972 1349 1453 
0c26e997c79d2a3149cf1a62c9444554,0 0.07558666914701462 1096 1048 1337 1354 11 0.9349561333656311 1757 502 2067 650 11 0.08808198571205139 1693 505 1960 615 
0c5bc5fdf756d1251e431c9281349376,3 0.1529523879289627 419 1395 1294 1827 
0c6036df3708fe77c1c76498240d6774,0 0.9999988079071045 762 716 1046 1029 3 0.9999476671218872 514 1453 1307 1759 7 0.08490435779094696 14 634 658 1672 11 0.4488760232925415 917 464 1071 516 
0c6f7b76bcc012fc5a9af4470f735aba,0 0.9999911785125732 1116 697 1364 984 5 0.6443521976470947 1350 524 2078 2151 
0c785dff51447d6e689e15dcfe10c8e2,0 0.9155254364013672 802 685 1030 964 4 0.7442158460617065 214 552 617 1034 7 0.20657627284526825 446 264 904 965 7 0.11899033933877945 343 422 759 887 7 0.11789831519126892 239 495 670 994 8 0.38898763060569763 292 591 635 995 11 0.08643507212400436 1244 429 1486 511 
0c803c4810a8c5ec362f5d4504489431,0 0.1375771462917328 1063 866 1230 1027 3 0.9812501072883606 687 1648 1501 1959 7 0.1905461549758911 692 537 815 592 11 0.9787014722824097 667 517 843 587 
0c84dad44979c3a7777a8f4f4d9f5f7a,0 0.9999992847442627 1109 697 1404 1000 3 0.9995260238647461 641 1542 1881 1959 5 0.7244294285774231 23 630 859 1835 5 0.6939054131507874 1447 725 2043 1945 
0c8cb29888d314a0a8cfd0f8278af74c,0 0.9975165128707886 1061 865 1337 1166 3 0.9828404188156128 622 1759 1712 2255 5 0.09849470108747482 0 1447 318 2118 
0c9ba9fe4ff5e339f3a71d1a58824392,0 0.952092707157135 1048 555 1287 798 
0cadc7fd92caf5c27d7ce718d089897d,0 0.9998962879180908 881 775 1141 1045 0 0.088301882147789 859 787 1045 1012 2 0.15717002749443054 995 906 1042 981 3 0.9961704611778259 452 1557 1461 1950 10 0.851552426815033 1172 1885 1263 2093 11 0.06871245801448822 1165 1888 1270 2103 
0cbb68610a123b21defa9410699b0bb5,0 0.999916672706604 1160 664 1489 1035 3 0.9998088479042053 762 1376 2059 1784 5 0.2552401125431061 1485 516 2176 1935 5 0.19703415036201477 1222 1257 1640 1820 5 0.11783283948898315 1361 961 2049 1841 
0cc3831c89471998bee7a1fa78d0aa19,0 0.9999992847442627 973 746 1225 1003 
0cc5600e54fe599fefce87de375268e3,0 0.9999958276748657 737 860 966 1205 3 0.9768357276916504 502 1574 1233 1810 11 0.258388489484787 942 604 1284 722 
0ccde8751e5952ea6bb047378dcbabba,4 0.22488155961036682 108 1084 552 1669 7 0.8564563393592834 111 1093 543 1634 8 0.1490396112203598 61 1094 548 1686 9 0.08647210896015167 1081 465 1396 838 9 0.07085272669792175 937 1122 1362 1674 9 0.06968656182289124 1000 1692 1245 1895 11 0.2935638129711151 1015 1694 1232 1903 11 0.0736699253320694 1087 460 1372 851 
0cd194f171015c0eb824a1bd057f440b,0 0.9999946355819702 797 786 1190 1113 3 0.5477132797241211 367 1593 1439 2058 
